"status","http_status","venues__menus__menu_name","venues__menus__sections__subsections__subsection_name","venues__menus__sections__subsections__contents__text","venues__menus__sections__subsections__contents__type","venues__menus__sections__section_name","venues__menus__currency_symbol","venues__locu_id","venues__contact__phone","venues__name","venues__location__postal_code","venues__location__locality","venues__location__address1","venues__location__region","venues__location__country","venues__location__geo__type","venues__location__geo__coordinates001","venues__location__geo__coordinates002","venues__menus__sections__subsections__contents__price","venues__menus__sections__subsections__contents__name","venues__menus__sections__subsections__contents__description","venues__menus__sections__subsections__contents__|","venues__menus__sections__subsections__contents__|__text","venues__menus__sections__subsections__contents__|__type","venues__menus__sections__subsections__contents__|__options__name","venues__menus__sections__subsections__contents__|__options__price"
"","","Foot Care Services","","Why we don't use pedicure tubs: A few years ago, I did an audit of our water usage and realized we were using 10,000 gallons of water a year for pedicures.  Given our stringent sanitation practices, there was no way that water could be recycled as grey water.  I felt this was unconscionable and decided to change our methods. We now use steamed towels which provide a sensation of delicious warmth and relaxation while using considerably less water.","SECTION_TEXT","","$","","","","","","","","","","","","","","","","","","",""
"","","","","Gel polishes come in many different brands, and we only use the best. It's not the brand name that matters but the quality of the product.  Manicures and pedicures using these products, (Gelish & Shellac), are simply referred to as ""Gel"" services.","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","70","Gel Pedicure","Cured with a UV lamp, gel polish is 100% dry when you walk out the door and lasts up to 3 weeks without chipping or peeling.  You can put your shoes back on, root around in your purse or whatever you like, without fear of a single ding or dent. Approximately 1 hour & 30 minutes","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","85","Gel French Pedicure","Approximately 2 hours","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","45","Classic Pedicure","We’ll trim and shape your nails and scrub your soles to a faretheewell. Have hangnails?  We can fix that.  What a relief!  Finally, some polish for those piggies and off you go. (Add $10 for French polish)  Approximately 1 hour","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","65","Fit Feet Pedicure","We take the time to inspect your feet for calluses, ingrown nails, cracks/dryness and other concerns, then explain what we find.  We will lavish your feet and calves with attention: massaging, exfoliating, moisturizing and general tidying, finishing with an ache-relieving dip in paraffin. We’ll teach you proper care of your feet at home & recommend the best products for your particular needs. Should you be in the mood, we can paint your nails too. (Add $10 for French polish) Approximately 1 hour & 45 minutes","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","60","Posh Pedicure","A luxurious blend of treatments, designed to rejuvenate your feet.  For 90 minutes you will be treated to 3 kinds of exfoliating treatments and 2 massages!  Finish off with a terrific paint job and relax on our magic couch while drying. (Add $10 for French polish) Approximately 1 hour and 30 minutes","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","25","Express Pedicure","Our Express Pedicure shapes up your nails, polishes your toes and sends you on your merry way. (Add $10 for French polish) Approximately 30 minutes","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","15","Polish Change","A Polish Change is simply that! (Add $10 for French polish) Approximately 15 minutes","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","10","Paraffin Treatment","Our Paraffin Treatment is a deep conditioner for your skin.  Moisturizer is gently massaged into your hands or feet, which are then dipped into therapeutic paraffin. While you rest in our toasty electric mittens or warm towels, indulge yourself in a few minutes of blissful quietude. ($5 if combined with any other service) Approximately 15 minutes","","","","",""
"","","","","Prices subject to change without notice.","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","Menu","","small / Large","SECTION_TEXT","Coffee (Hot or Iced)‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Regular, French Roast, or Flavor of the Day","","option_groups","Choose:","OPTION_CHOOSE","","1.64"
"","","","","","","","","","","","","","","","","","","","","","","","","","","1.87"
"","","","","","ITEM","","","","","","","","","","","","","","","Cappuccino or Latte","","option_groups","Choose:","OPTION_CHOOSE","","2.80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","3.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Espresso","","option_groups","Choose:","OPTION_CHOOSE","","1.87"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2.34"
"","","","","","ITEM","","","","","","","","","","","","","","","Cafe au Lait","","option_groups","Choose:","OPTION_CHOOSE","","2.80"
"","","","","","","","","","","","","","","","","","","","","","","","","","","3.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Cafe Americano","","option_groups","Choose:","OPTION_CHOOSE","","1.65"
"","","","","","","","","","","","","","","","","","","","","","","","","","","2.05"
"","","","","","ITEM","Sandwiches‎","","","","","","","","","","","","","6.31","Fresh Mozzarella, Pesto and Roasted Red Pepper","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.54","Roasted Turkey, Stuffing and Cranberry Sauce","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.25","Chicken Caesar","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.54","Turkey, Bacon and Swiss","With lettuce, tomato and our own spicy mayo","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.54","Roast Beef","With blue cheese, spicy mayo, lettuce and tomato","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.78","Chicken Breast and Provolone","With‎ avocado, lemon mayo and asparagus","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.54","Roast Beef","With your choice of toppings","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.78","Chicken Breast and Avocado","With pesto, tomato and swiss","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.54","Chicken Breast","With our homemade lemon mayo, lettuce and tomato","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.31","Italiano","Prosciutto, soprasata and genoa salami with provolone and your choice of toppings","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.54","Our Own Chicken Salad","With walnuts and cranberries","","","","",""
"","","","","","ITEM","Salads‎","","","","","","","","","","","","","6.78","Cobb Salad","With chicken breast, tomato, blue cheese, bacon and hard-boiled egg","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.67","Caesar Salad","With our homemade caesar dressing","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.54","Chicken Caesar Salad","With sliced chicken breast","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.07","Roasted Red Pepper and Goat Cheese on mixed greens","","","","","",""
"","","","","All salads are available with our homemade ranch dressing or balsamic vinegarette","SECTION_TEXT","","","","","","","","","","","","","","","","","","","","",""
"","","","","","ITEM","Smoothies‎","","","","","","","","","","","","","4.21","Orange Strawberry Banana","With orange juice, strawberries, bananas and lowfat yogurt","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.58","The Elvis","With milk (regular, soy or lowfat) peanut butter and bananas","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.67","The Nut Elvis the elvis smoothie","With a scoop of nutella","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.21","Three Berry","With cranberry juice, strawberries, blueberries and lowfat yogurt","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.67","Green Tea Smoothie milk based","With real green tea powder","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.67","Orange Dreamsicle","With‎ milk, orange juice and real vanilla (tastes just like ice cream! )","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.44","Banana Espresso Yogurt","With milk, banana, low-fat yogurt and a shot of espresso","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.21","Frozen Cappuccino","With milk, cream, espresso and ice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.21","Pina Colada","With pineapple juice, cream of coconut and ice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.67","Strawberry Pina Colada","With strawberries, pineapple juice, cream of coconut and ice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.67","Soy Avocado Strawberry","With soy milk, ripe avocado, strawberries and ice","","","","",""
"","","Drinks","","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","SECTION_TEXT","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","","","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.00","De La Casa","Agavales​ blanco, combier, lime juice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","9.00","Hibiscus","Agavales blanco, hibiscus syrup, citrus","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","10.00","Raspberry","House made infused raspberry tequila, chambord, lemon and lime juice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","9.00","Mango","Agavales blanco, combier, lime, mango","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.00","Cucumber","Cucumber infused tequila, mint simple, lime juice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","9.00","Strawberry","Agavales blanco, combier, lime, strawberry puree","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","16.00","Burro Margarita Royale","Kah organic blanco, damiana liqueur, lime juice","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.00","Shot’N Beer","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","","","","",""
"","","","Draft","","ITEM","Cervezas​","","","","","","","","","","","","","6.00","Victory Prima Pils, 5.3%, Pa 6 Happy Sol, 5.5%, Somerville","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.00","Estrella Damm, 5.2% Spain","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.00","Rapscallion Blessing 8%, Cambridge","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.00","West Coast IPA, 7.3% San Diego","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.00","Pacifico Clara, 4.8%, Mexico","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.00","Harpoon 5.9%, Boston","","","","","",""
"","","","Tin","","ITEM","","","","","","","","","","","","","","5.00","Oskar Blue's Mamma Yella Pils, 5.3% Colorado","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.00","Baxter Amber Road, 5.5% Maine","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.00","Baxter Pamola Pale, 4.9% Maine","","","","","",""
"","","","Ballenas","","ITEM","","","","","","","","","","","","","","8.00","Low Rider, 22Oz 7.2% Mexico 13 Regia, 32Oz 4.3% El Salvador","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","15.00","The Big Smoke, 22Oz, 6.2%, New Zealand","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","13.00","La Migra Imperial Stout, 22 Oz. 8.5%, Mexico","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","13.00","Runaway IPA, 22Oz 7.5%, Mexico","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","13.00","Chupacabras Pale Ale, 22Oz 5.8%, Mexico","","","","","",""
"","","","Bottles","","ITEM","","","","","","","","","","","","","","5.00","Sol, 4.1%, Mexico","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","4.00","Corona Light, 4.5%, Mexico","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.00","Xx Dos Equis Xx 4.8%, Mexico 5 Negra Modelo, 5.4%, Mexico","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.00","Estrella Damm Daura, 5.4% “Gluten Free”, Spain","","","","","",""
